time [s];f [Hz];FRCE [MW];aFRR FRCE (open loop) [MW];FCR P [MW];aFRR P [MW];mFRR P [MW];SB P [MW];insufficient pos. aFRR;insufficient neg. aFRR;insufficient pos. mFRR;insufficient neg. mFRR;AEP [EUR/MWh];Solar Power [MW];Wind offshore Power [MW];Wind onshore Power [MW];Aluminium Power [MW];Steel Power [MW];Cement Power [MW];Paper Power [MW];Chlorine Power [MW];Gas Power [MW];
0;50;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;49.99644883184922;-569.4523537999994;-569.4523537999994;0.0;-58.08414008759994;0.0;0.0;False;False;False;False;-89.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;49.98961710141527;-569.4523537999994;-569.4523537999994;5.326752226167741;-54.437367213864746;0.0;0.0;False;False;False;False;4.979340122095107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;49.98364207552181;-569.4523537999994;-569.4523537999994;15.574347877095107;-56.85481090183534;0.0;0.0;False;False;False;False;2.563046582903374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;49.97876366074159;-569.4523537999994;-569.4523537999994;24.536886717289264;-58.66829159200688;0.0;0.0;False;False;False;False;1.3327731525818192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;49.97481524723857;-569.4523537999994;-569.4523537999994;31.8545088876121;-60.53370673320204;0.0;0.0;False;False;False;False;0.5877247909022625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;49.971628224141405;-569.4523537999994;-569.4523537999994;37.77712914214959;-62.386570637632104;0.0;0.0;False;False;False;False;0.08880072666888764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;49.96906151205519;-569.4523537999994;-569.4523537999994;42.55766378789261;-64.23325310764744;0.0;0.0;False;False;False;False;-0.2682348978870669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;49.966999879178644;-569.4523537999994;-569.4523537999994;46.40773191721337;-66.07315462835535;0.0;0.0;False;False;False;False;-0.5360594493701747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;49.965349449409885;-569.4523537999994;-569.4523537999994;49.500181232033924;-67.90636107601256;0.0;0.0;False;False;False;False;-0.7441624501817767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;49.96403377302953;-569.4523537999994;-569.4523537999994;51.975825885172355;-69.7328908150381;0.0;0.0;False;False;False;False;-0.9103381932930786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10;49.96299059443713;-569.4523537999994;-569.4523537999994;53.949340455709205;-71.55276875255345;0.0;0.0;False;False;False;False;-1.0459597276010213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;49.96216921714968;-569.4523537999994;-569.4523537999994;55.5141083443047;-73.36601905486673;0.0;0.0;False;False;False;False;-1.1586350253195903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;49.96152835769327;-569.4523537999994;-569.4523537999994;56.746174275481565;-75.17266586422056;0.0;0.0;False;False;False;False;-1.253645464375728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;49.961034397925054;-569.4523537999994;-569.4523537999994;57.707463460097586;-76.972733228647;0.0;0.0;False;False;False;False;-1.3347716618487369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;49.96065996183698;-569.4523537999994;-569.4523537999994;58.44840311241839;-78.76624510921862;0.0;0.0;False;False;False;False;-1.4047908936554205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;49.960382756599095;-569.4523537999994;-569.4523537999994;59.010057244528014;-80.55322537968573;0.0;0.0;False;False;False;False;-1.4657889957947148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;49.960184628782244;-569.4523537999994;-569.4523537999994;59.425865101356834;-82.33369782686121;0.0;0.0;False;False;False;False;-1.5193627440928141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;49.96005079580865;-569.4523537999994;-569.4523537999994;59.723056826634036;-84.10768615093056;0.0;0.0;False;False;False;False;-1.5667550973464166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;49.959969220096326;-569.4523537999994;-569.4523537999994;59.92380628702776;-85.87521396576804;0.0;0.0;False;False;False;False;-1.6089479247652356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;49.959930099404005;-569.4523537999994;-569.4523537999994;60.04616985551081;-87.6363047992509;0.0;0.0;False;False;False;False;-1.6467270333789903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;49.959925451801844;-569.4523537999994;-569.4523537999994;60.104850893992534;-89.39098209357257;0.0;0.0;False;False;False;False;-1.6807286905389767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;49.95994877769927;-569.4523537999994;-569.4523537999994;60.111822297233886;-91.13926920555477;0.0;0.0;False;False;False;False;-1.711473506256446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;49.95999478462287;-569.4523537999994;-569.4523537999994;60.07683345109882;-92.8811894069583;0.0;0.0;False;False;False;False;-1.7393915079606408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
