time [s];GER FCR Power [MW];GER pos. energy aFRR [MWh];GER neg. energy aFRR [MWh];GER pos. aFRR costs [EUR];GER neg. aFRR costs [EUR];GER pos. energy mFRR [MWh];GER neg. energy mFRR [MWh];GER pos. mFRR costs [EUR];GER neg. mFRR costs [EUR];GER AEP [EUR/MWh];
899;-0.8867309343862928;0.0;-10.362450597729929;0.0;-103.62431722527006;0.0;0.0;0.0;0.0;9.999981785000811
1799;-0.02237342617306126;0.0;-24.425401531582136;0.0;-244.254015315821;0.0;0.0;0.0;0.0;9.999999999999986
2699;-0.0005645119358632655;0.0;-24.98550210000605;0.0;-249.855021000061;0.0;0.0;0.0;0.0;10
3599;-1.4243401125213495e-05;0.0;-24.99963419828666;0.0;-249.99634198286694;0.0;0.0;0.0;0.0;10
4499;-3.5938185760642227e-07;0.0;-24.99999077032583;0.0;-249.9999077032582;0.0;0.0;0.0;0.0;9.999999999999996
5399;-9.070078021977679e-09;0.0;-24.999999767122834;0.0;-249.99999767122802;0.0;0.0;0.0;0.0;9.999999999999988
6299;-2.4513724383723456e-10;0.0;-24.999999994124195;0.0;-249.99999994124204;0.0;0.0;0.0;0.0;10
