time [s];GER pos. energy aFRR [MWh];GER neg. energy aFRR [MWh];GER pos. aFRR costs [EUR];GER neg. aFRR costs [EUR];GER pos. energy mFRR [MWh];GER neg. energy mFRR [MWh];GER pos. mFRR costs [EUR];GER neg. mFRR costs [EUR];GER AEP [EUR/MWh];
899;0.5089855737730349;-124.99253873697009;21.33934030043569;1164.604725315155;0.0;0.0;0.0;0.0;-9.526913680402634
1799;0.36116205617700947;-115.27731766789316;14.670146445814682;742.8608404601839;0.0;78.0730134229792;0.0;0.0;-20.560976667662672
2699;0.4637054724964013;-76.01733355595309;21.075002872161445;-400.3010135524218;0.0;0.0;0.0;0.0;5.019295833965333
